winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt,champion
false,17,3134,3190,1408,3742,3111,3075,3363,7,0,0,0,0,0,3,8,20,160122,20076,42486,0,8575,30,88,73,15,14158,12775,0,0,0,0,5033,14477,565,2,0,38418,102105,19599,10360,28561,3565,false,false,false,false,false,false,0,0,28,1,1,2,1,707,Lee Sin 
false,16,1400,3190,2049,3742,3111,3082,3363,6,1,0,0,0,0,2,14,12,123445,21581,43998,0,5748,37,66,62,4,12657,11075,0,0,0,0,4619,15397,1563,0,0,34293,79407,9743,14071,28516,1410,false,false,false,false,false,false,0,0,18,3,2,2,1,772,Lee Sin 
true,12,1400,3111,3156,1031,0,0,3340,3,0,0,0,0,0,3,0,9,108491,5558,15306,0,5794,31,60,35,25,9280,7925,0,0,0,0,900,4352,304,0,0,20051,77107,11332,1423,13882,0,false,false,true,false,false,true,0,2,9,1,1,1,1,834,Lee Sin 
true,17,3303,3157,3020,3116,3135,1058,3340,9,1,0,0,0,0,6,5,17,117495,19665,20864,0,1749,134,13,10,3,15274,12975,0,0,0,0,17830,1610,225,1,0,86368,30552,575,9736,9423,1703,false,false,false,false,true,false,1,4,14,2,2,2,1,765,Morgana 
false,11,1400,3111,3105,1031,0,0,3340,4,0,0,0,0,0,2,5,3,61492,7676,16485,0,3239,17,41,38,3,7009,6300,0,0,0,0,2325,4784,567,1,0,16464,38225,6801,2559,13531,394,false,false,false,false,false,false,0,0,7,1,1,2,1,597,Lee Sin 
true,16,3930,3144,3124,3065,3111,3145,3363,11,1,0,0,0,0,4,5,10,157781,23443,24177,0,6162,43,82,64,18,13884,12150,0,0,0,0,12398,9948,1096,0,0,62193,85285,10302,5758,18242,176,false,false,false,false,false,false,0,2,11,4,2,3,1,556,Jax 
false,15,1400,3190,0,3075,3111,3044,3340,4,0,0,0,0,0,2,7,7,110189,11962,32843,0,7422,29,67,67,0,11265,10175,0,0,0,0,3766,7088,1107,2,0,30642,64631,14915,14587,17111,1143,false,false,false,false,false,false,0,0,11,2,1,1,1,517,Lee Sin 
true,18,3742,2043,3153,3065,3111,3930,3363,9,0,0,0,0,0,3,4,11,206924,29555,28974,0,8311,44,101,73,28,15177,12850,0,0,0,0,14336,12970,2248,2,0,107015,86599,13308,6768,21880,326,false,false,false,false,false,true,0,1,12,3,1,3,1,604,Shyvana 
true,15,3930,3153,3111,3065,1031,1011,3363,7,1,0,0,0,0,4,4,5,162145,16430,24827,0,9164,22,98,72,26,12192,11900,0,0,0,0,8915,6046,1467,2,0,85123,63383,13638,2853,21698,275,false,false,false,true,false,false,0,2,11,3,2,2,1,615,Shyvana 
false,13,1401,3111,3742,1031,0,1029,3363,4,0,0,0,0,0,3,3,2,105201,5804,21805,0,5375,48,69,57,12,8747,7925,0,0,0,0,2610,2566,628,2,0,36235,58129,10836,5669,15376,760,false,false,false,false,false,false,0,0,11,4,1,1,1,1602,Volibear 
false,14,1055,3508,3006,3087,0,0,3363,4,1,0,0,0,0,2,7,4,99779,13707,23583,455,2430,162,0,0,0,9373,7900,0,0,0,0,2877,10816,13,0,0,11350,88415,13,9484,12941,1158,false,false,false,false,false,false,0,0,6,0,2,2,2,1922,Miss Fortune 
false,15,1413,3111,2043,1031,3211,1011,3363,5,0,0,0,0,0,2,6,4,130523,10944,33316,0,10069,42,86,75,11,10540,6925,0,0,0,0,7527,2594,822,2,0,81408,38250,10864,11604,21004,708,false,false,false,false,false,false,0,1,11,3,1,2,1,454,Dr. Mundo 
true,14,3930,3153,3065,0,0,3111,3363,6,0,0,0,0,0,4,5,7,133206,10779,21119,0,5434,29,87,41,46,11529,10100,0,0,0,0,5756,3673,1350,2,0,70063,52854,10288,4472,16446,200,false,false,false,true,false,false,0,1,9,2,1,1,1,400,Shyvana 
false,13,3092,3157,3020,3135,0,0,3340,2,0,0,0,0,0,2,2,4,87281,14571,14628,0,853,137,4,4,0,9926,9775,0,0,0,0,13216,1354,0,1,0,73821,13460,0,4561,9340,726,false,false,false,false,false,false,0,0,8,0,1,1,1,113,Morgana 
false,13,3930,3742,3111,0,0,0,3340,2,0,0,0,0,0,0,10,4,95876,8531,23264,0,3865,17,76,70,6,7914,6625,0,0,0,0,5133,2430,967,1,0,57118,31120,7637,6481,16083,699,false,false,false,false,false,false,0,0,9,3,1,0,1,461,Shyvana 
false,3,1041,2003,1039,2043,0,0,3340,0,0,0,0,0,0,0,0,0,6575,161,1584,0,652,0,9,9,0,3588,925,0,0,0,0,0,137,24,1,0,0,5603,972,49,1534,0,false,false,false,false,false,false,0,0,0,0,0,0,1,97,Trundle 
false,16,3111,2033,3078,3742,3065,0,3363,3,0,0,0,0,0,2,9,7,167427,18907,36924,574,2533,202,13,9,4,12260,11150,0,0,0,0,8430,10477,0,2,0,96466,70961,0,15277,19209,2437,false,false,false,false,false,false,0,1,13,2,1,1,1,115,Udyr 
true,16,3930,3111,3110,3065,3057,3044,3340,9,1,0,0,0,0,7,1,5,173907,23326,23087,0,8525,28,90,66,24,12802,11750,0,0,0,0,12824,6693,3808,2,0,102161,58029,13716,5614,17215,257,true,false,false,false,false,false,1,1,11,2,2,2,1,1379,Udyr 
true,18,3930,3111,3110,3065,3078,3052,3363,5,0,0,0,0,0,3,6,13,199612,21014,35175,505,7992,50,111,90,21,14829,14575,0,0,0,0,12453,5368,3192,3,0,115363,68250,15997,8185,25780,1208,false,false,false,false,true,false,2,1,18,6,1,2,1,1911,Udyr 
false,14,1400,3074,3742,0,3111,0,3340,5,0,0,0,0,0,3,7,6,127234,14425,29313,0,6403,37,69,65,4,11024,10400,0,0,0,0,2781,11019,624,1,0,29845,87231,10158,10041,18824,448,false,false,false,true,false,false,0,0,9,1,1,1,1,522,Lee Sin 
false,18,3930,3153,3139,3124,3111,3053,3363,14,2,1,0,0,0,3,18,8,216668,39103,48907,0,9843,52,105,102,3,18129,16300,0,0,0,0,7257,22825,9020,0,0,35627,157166,23874,11983,33847,3076,false,false,false,false,false,false,0,1,13,3,3,4,1,504,Maestro Yi 
false,13,1415,3144,3124,3117,0,0,3363,7,0,0,0,0,0,3,10,4,93200,11740,24117,0,4141,31,54,51,3,9266,7975,0,0,0,0,2156,7102,2482,1,0,12470,70408,10322,7279,15716,1121,false,false,false,false,false,false,0,0,7,1,1,1,1,117,Maestro Yi 
true,11,1403,0,3024,3111,3082,0,3363,4,0,0,0,0,0,4,1,2,78780,5291,13213,0,3926,2,59,40,19,7556,5950,0,0,0,0,2925,1610,756,2,0,40897,28760,9122,2428,10510,274,false,false,false,false,false,false,0,1,10,1,1,1,1,432,Udyr 
true,18,3930,3153,3742,3111,3102,3071,3363,8,0,0,0,0,0,3,10,15,255653,27563,48720,0,15036,71,113,94,19,18754,16525,0,0,0,0,5389,20506,1667,3,0,41221,203247,11185,16845,31304,570,false,false,false,false,false,false,1,1,18,9,1,1,1,494,Nocturne 
false,12,1056,3124,3006,3101,1052,0,3363,1,0,0,0,0,0,0,4,1,71103,6474,12598,0,1941,135,0,0,0,6903,6235,0,0,0,0,3556,2918,0,2,0,40601,30501,0,5010,6785,802,false,false,false,false,false,false,0,1,9,2,1,0,1,70,Kayle 
true,14,3930,3124,3065,1031,3117,1028,3363,7,1,0,0,0,0,4,4,9,122396,13978,14422,0,4338,27,79,65,14,11205,10350,0,0,0,0,5847,6397,1733,2,0,42716,70669,9010,2534,11577,310,false,false,true,false,false,true,0,2,12,2,2,2,1,591,Jax 
true,16,3930,3211,3124,3117,3742,0,3363,10,1,0,0,0,0,5,9,9,156770,19987,25171,0,6135,35,83,75,8,13506,10300,0,0,0,0,10210,8756,1020,2,0,59616,84696,12456,4700,18396,2074,false,false,false,false,false,true,1,2,14,3,2,3,1,286,Jax 
false,14,1400,3074,3158,3105,0,0,3340,6,0,0,0,0,0,3,7,3,115026,9759,25706,0,5412,52,74,73,1,9955,8800,0,0,0,0,2351,6803,604,1,0,25613,80924,8489,7925,17626,154,true,false,false,false,false,false,0,0,8,3,1,2,1,492,Lee Sin 
true,15,3190,3158,2049,1412,3742,3155,3363,3,0,0,0,0,0,0,7,18,112460,14972,30894,0,6075,22,73,59,14,12216,11125,0,0,0,0,3449,10793,730,3,0,23090,75055,14314,13338,17324,231,false,false,false,false,false,false,0,1,15,0,1,0,1,702,Lee Sin 
true,12,1031,3190,2049,1412,3158,1028,3363,6,1,0,0,0,0,4,2,6,103147,6892,17784,0,5723,21,63,57,6,9940,8375,0,0,0,0,1263,5374,254,5,0,18353,73103,11690,3686,14013,84,false,false,false,false,false,false,0,0,17,0,2,2,1,657,Lee Sin 
false,14,1400,3742,2049,3158,3075,2043,3363,4,0,0,0,0,0,2,9,6,127170,15831,26919,0,4935,46,74,71,3,10557,9675,0,0,0,0,2883,11259,1688,2,0,27702,82863,16604,10691,15476,751,false,false,true,false,false,false,0,1,10,4,1,1,1,839,Lee Sin 
true,15,3190,3143,2049,1412,3111,0,3363,4,1,0,0,0,0,4,1,15,121694,12274,19202,0,7180,11,82,71,11,11357,10325,0,0,0,0,2280,9533,460,2,0,17710,85918,18065,2306,16584,311,false,false,false,true,false,false,0,2,16,3,2,1,1,914,Lee Sin 
true,15,3190,3143,3111,1401,3075,1037,3363,9,0,0,0,0,0,4,6,23,101159,16603,40769,0,15598,30,51,38,13,13699,12875,0,0,0,0,5254,9348,2000,3,0,25171,62013,13975,13025,27073,670,false,false,false,false,false,true,0,1,14,0,1,3,1,741,Rek'Sai 
false,14,3190,3111,3143,1401,0,0,3363,3,1,0,0,0,0,3,8,8,105194,14206,44648,0,11309,26,69,63,6,10188,9450,0,0,0,0,5313,7361,1531,1,0,26473,66065,12655,13984,29931,733,false,false,false,false,false,false,0,0,11,4,2,1,1,709,Rek'Sai 
false,13,3190,3082,3111,1401,1028,2043,3363,1,0,0,0,0,0,0,8,10,92248,8349,37434,0,11808,25,64,60,4,9028,8100,0,0,0,0,2490,4827,1030,3,0,22426,57836,11985,15921,20952,561,false,false,false,false,false,false,0,0,13,1,1,0,1,545,Rek'Sai 
false,17,3190,3143,1408,3111,1011,1031,3363,3,0,0,0,0,0,0,10,16,125948,12232,41376,0,5856,39,79,74,5,12324,11375,0,0,0,0,2606,9552,73,2,0,23838,84448,17661,10631,29579,1166,false,false,false,false,false,false,0,0,16,2,1,0,1,1106,Lee Sin 
false,12,1402,3111,3105,3110,0,0,3363,3,0,0,0,0,0,2,9,9,81311,7996,24076,0,4659,22,46,40,6,8564,8400,0,0,0,0,5975,1596,424,1,0,50394,22814,8102,10143,12410,1521,false,false,false,false,false,false,0,0,7,1,1,1,1,460,Ekko 
true,13,1402,3111,3190,1029,1027,0,3363,4,0,0,0,0,0,2,4,9,89111,6794,13838,0,4674,14,73,67,6,9606,7200,0,0,0,0,5734,587,472,1,0,52864,26401,9846,2810,10752,276,false,false,false,false,false,true,0,1,9,3,1,2,1,430,Elise 
false,15,3190,1402,3075,3110,3111,0,3363,6,0,0,0,0,0,3,8,7,124592,11186,28556,0,7561,57,70,66,4,13038,11850,0,0,0,0,9048,1265,872,3,0,77144,32373,15074,9051,18022,1483,false,false,false,false,false,false,0,0,15,3,1,2,1,1083,Elise 
false,12,1402,3111,3105,3082,0,0,3363,1,0,0,0,0,0,0,5,5,70865,7664,16281,0,4037,20,49,49,0,7300,6750,0,0,0,0,5955,1024,684,1,0,43749,18305,8810,5020,11053,208,false,false,false,false,false,false,0,0,8,2,1,0,1,251,Elise 
true,18,3190,3143,1408,3111,3156,3083,3363,17,1,0,0,0,0,8,5,25,173583,28363,47569,0,8513,41,75,67,8,18140,16100,0,0,0,0,5675,22171,516,1,0,32353,119826,21403,16470,29847,1252,true,false,false,false,false,true,1,0,29,3,2,4,1,1199,Lee Sin 
false,16,3190,3143,1408,3047,2043,0,3363,3,0,0,0,0,0,2,7,9,127193,8166,33897,0,6778,16,77,70,7,10907,9825,0,0,0,0,1603,6319,244,2,0,20931,87857,18404,12210,19087,2599,false,false,false,false,false,false,0,1,16,3,1,1,1,666,Lee Sin 
false,15,1026,3157,3092,1056,3165,3020,3363,6,1,0,0,0,0,3,6,19,93757,18720,17519,0,3653,94,17,10,7,13887,11375,0,0,0,0,12181,1920,4619,1,0,51156,17272,25327,7414,9657,448,true,false,false,false,false,false,0,3,13,1,2,2,1,57,Ahri 
true,18,3190,3143,1408,3111,3156,1031,3363,12,0,0,0,0,0,5,6,20,152309,19909,34027,0,6228,43,78,69,9,15522,13500,0,0,0,0,3973,14923,1012,1,0,29323,104878,18107,14153,18460,1413,true,false,false,false,false,false,0,2,34,7,1,3,1,1018,Lee Sin 
true,12,3105,3111,1408,1028,0,0,3363,6,0,0,0,0,0,5,1,9,66653,9284,11528,0,3308,12,43,33,10,8344,5950,0,0,0,0,1848,7264,172,1,0,8937,48544,9172,2662,8781,85,true,false,false,false,false,false,0,0,12,1,1,1,1,436,Lee Sin 
false,15,3190,3143,1408,3111,1031,1029,3363,6,0,0,0,0,0,3,3,9,144964,14011,22905,0,6064,45,82,77,5,12009,10600,0,0,0,0,2835,10691,484,1,0,27697,98190,19076,7372,14417,1114,false,false,false,false,false,false,0,0,22,2,1,2,1,1221,Lee Sin 
false,13,3143,3111,1408,3105,0,0,3363,3,0,0,0,0,0,0,7,4,93244,5824,20945,0,4450,23,72,70,2,8991,8550,0,0,0,0,1109,4472,243,1,0,17568,62830,12845,8746,12131,68,false,false,false,false,false,false,0,0,9,0,1,0,1,853,Lee Sin 
false,14,3111,3190,1408,3082,0,0,3340,2,0,0,0,0,0,0,9,5,97707,10504,25244,0,4302,29,59,56,3,9061,7650,0,0,0,0,1819,8404,280,1,0,20466,64990,12250,6937,18254,52,false,false,false,false,false,false,0,0,11,1,1,0,1,610,Lee Sin 
true,18,3190,3153,3742,3065,3047,3930,3363,12,0,0,0,0,0,9,5,11,214953,22451,37215,0,6959,62,120,101,19,16521,15250,0,0,0,0,12888,7892,1670,0,0,117332,79411,18209,12775,19848,4591,false,false,false,false,false,false,0,0,15,5,1,1,1,523,Shyvana 
false,16,3930,3009,3110,3065,3078,0,3363,3,0,0,0,0,0,0,6,13,183764,15937,32343,0,6786,47,109,102,7,13395,13000,0,0,0,0,9769,3612,2556,2,0,116545,48787,18431,8061,22029,2251,false,false,false,false,false,false,0,0,15,4,1,0,1,1862,Udyr 
false,15,3111,3190,1408,3143,1033,1036,3340,4,1,0,0,0,0,3,5,5,134979,7796,23801,0,6084,53,77,64,13,11379,10300,0,0,0,0,1311,6281,204,1,0,25778,93548,15652,8305,15219,276,false,false,false,false,false,false,0,1,17,3,2,1,1,807,Lee Sin 
true,14,3105,3143,1408,3111,0,0,3340,2,0,0,0,0,0,2,0,10,95178,9584,15523,0,5398,13,51,34,17,9430,8500,0,0,0,0,2040,7284,260,1,0,13994,65866,15317,4305,10969,248,false,false,false,false,false,false,0,1,15,1,1,1,1,528,Lee Sin 
true,15,3190,3143,1408,3111,3155,3134,3340,4,1,0,0,0,0,3,4,9,133810,14473,31791,0,8885,19,92,84,8,12558,11850,0,0,0,0,3070,11175,228,1,0,24125,90593,19092,10241,21154,394,false,false,false,false,false,false,0,0,22,2,2,1,1,1280,Lee Sin 
true,14,3190,3143,1408,3047,1036,0,3340,6,0,0,0,0,0,5,3,15,99779,14118,16362,0,3519,32,57,46,11,10762,9850,0,0,0,0,2080,11286,752,1,0,16929,70181,12668,4015,10885,1461,true,false,false,false,false,true,0,3,17,2,1,1,1,790,Lee Sin 
true,16,3190,3143,1408,3111,3156,1031,3340,7,0,0,0,0,0,6,1,19,158457,18002,28089,0,10990,22,87,72,15,14642,13500,0,0,0,0,3045,14208,748,1,0,28120,107996,22340,7238,19985,865,false,false,false,false,false,false,0,1,27,4,1,1,1,1218,Lee Sin 
true,16,3190,3143,1408,3111,3134,1033,3340,6,0,0,0,0,0,3,5,16,127263,15217,25609,0,6518,22,75,67,8,12598,11125,0,0,0,0,3790,11019,408,2,0,23220,85840,18202,8389,17037,182,false,false,false,false,false,false,0,1,24,4,1,2,1,1025,Lee Sin 
false,10,3111,3082,1408,0,0,0,3340,4,0,0,0,0,0,2,4,1,53079,3701,11187,0,2511,14,37,27,10,6217,5100,0,0,0,0,953,2636,112,1,0,9480,33869,9730,3304,7858,24,false,false,false,false,false,false,0,0,13,0,1,1,1,700,Lee Sin 
true,14,3190,3143,1408,3111,0,0,3340,9,2,0,0,0,0,3,6,9,94546,13291,23201,0,4327,19,59,55,4,11704,9500,0,0,0,0,2842,10105,344,1,0,15190,66882,12474,8972,14089,140,false,false,false,false,true,false,1,1,10,1,2,2,1,782,Lee Sin 
true,15,3190,3143,1408,3111,3155,1036,3340,2,0,0,0,0,0,0,4,8,128666,6531,26909,0,5523,31,71,54,17,12766,11175,0,0,0,0,1750,4648,132,2,0,23222,86418,19026,7573,18745,590,false,false,false,false,false,false,0,0,24,4,1,0,1,1101,Lee Sin 
true,16,1413,3111,3742,3065,3083,0,3363,9,1,0,0,0,0,6,4,9,150807,22301,42370,0,14856,53,72,62,10,14257,12450,0,0,0,0,15299,5734,1267,1,0,90741,47044,13021,9744,32398,228,false,false,false,false,false,false,1,3,16,5,2,2,1,631,Dr. Mundo 
false,13,3111,3143,1408,3190,0,0,3340,8,1,0,0,0,0,6,6,2,103557,13346,25511,0,4910,34,57,52,5,10379,9575,0,0,0,0,2784,9733,828,2,0,21504,69272,12780,9521,15112,877,false,false,false,false,false,false,0,0,14,4,2,1,1,1048,Lee Sin 
false,10,3082,3111,1408,1011,0,0,3340,5,0,0,0,0,0,3,7,2,52371,6977,15569,0,2901,2,46,45,1,6610,5975,0,0,0,0,1563,4833,580,0,0,8017,36898,7456,2623,12595,350,false,false,false,false,false,false,0,0,9,1,1,1,1,554,Lee Sin 
false,14,3190,3143,1408,3111,0,0,3340,4,0,0,0,0,0,2,9,9,102505,9021,30054,0,5407,31,56,52,4,10011,9500,0,0,0,0,1800,7068,152,1,0,17362,71584,13558,11739,17395,920,false,false,false,false,false,false,0,0,15,3,1,1,1,3541,Lee Sin 
true,17,3190,3143,1408,3047,3156,1011,3340,11,0,0,0,0,0,10,3,18,148251,21801,35744,0,11521,18,83,67,16,16316,13750,0,0,0,0,4339,16264,1197,1,0,23446,102077,22727,11432,24167,145,false,false,false,false,false,false,0,1,27,4,1,1,1,1323,Lee Sin 
true,15,3190,3143,1408,3111,1033,1036,3340,8,1,0,0,0,0,5,2,15,119429,12795,24661,0,8203,18,68,56,12,12706,10350,0,0,0,0,2169,10205,420,1,0,18030,84500,16898,6520,17277,863,true,false,false,false,false,false,0,1,23,2,2,2,1,662,Lee Sin 
true,12,3031,3087,0,1055,3006,0,3340,3,0,0,0,0,0,2,1,1,89872,4739,5280,467,1253,127,11,4,7,8432,7925,0,0,0,0,86,4653,0,1,0,240,87886,1745,1849,3430,0,false,false,true,false,false,false,0,4,8,0,1,1,3,82,Jinx 
false,9,3097,3105,2049,0,3117,0,3340,1,0,0,0,0,0,0,4,2,11140,5457,10198,0,367,10,0,0,0,5098,4250,0,0,0,0,3245,2211,0,2,0,5782,4099,1258,4391,4971,835,false,false,false,false,false,false,0,0,13,1,1,0,3,52,Blitzcrank 
true,11,3111,3105,1408,3082,1028,0,3340,7,0,0,0,0,0,7,0,4,74699,7194,10819,0,3187,18,46,31,15,8250,6925,0,0,0,0,1364,5534,296,0,0,10559,52811,11328,1018,9801,0,false,false,false,false,false,false,0,3,11,1,1,1,1,630,Lee Sin 
true,15,3190,3143,1408,3047,3155,3134,3340,11,1,0,0,0,0,5,4,9,102819,13517,20222,0,4652,22,65,49,16,12743,11825,0,0,0,0,1948,10937,632,0,0,16094,70464,16260,4665,14741,815,false,false,false,false,false,true,0,3,21,3,2,3,1,829,Lee Sin 
true,17,3190,3143,1408,3111,3156,0,3340,13,1,0,0,0,0,6,4,11,147299,13348,34185,0,8432,35,79,64,15,15531,12750,0,0,0,0,2442,10366,540,1,0,32188,96774,18336,14655,19283,246,false,false,false,false,false,true,1,2,25,2,2,3,1,1145,Lee Sin 
true,17,3190,3143,1408,3111,3156,1028,3340,12,0,0,0,0,0,4,6,14,139924,19707,35770,0,6951,22,66,57,9,14930,13275,0,0,0,0,4376,14693,637,2,0,28189,92196,19537,12490,22267,1012,true,false,false,false,false,false,0,0,38,2,1,4,1,1049,Lee Sin 
false,10,3024,3082,2049,3117,3097,0,3340,0,0,0,0,0,0,0,6,7,15931,4535,12099,0,757,28,0,0,0,5190,4875,0,0,0,0,2738,1797,0,1,0,9228,4692,2011,3393,8506,200,false,false,false,false,false,false,0,0,9,1,0,0,4,58,Blitzcrank 
true,15,3111,3143,1408,3155,3075,1036,3340,7,0,0,0,0,0,4,3,11,128964,14116,22991,0,6380,23,65,46,19,12673,11075,0,0,0,0,2714,10974,427,2,0,25603,88052,15309,4226,16687,2077,false,false,false,false,false,false,0,1,20,2,1,1,1,1124,Lee Sin 
true,16,1413,3083,3742,3065,3111,1031,3363,14,3,1,0,0,0,9,6,16,151342,36144,65417,0,14492,65,61,56,5,15160,13375,0,0,0,0,22634,11609,1900,2,0,86859,53718,10764,30357,31695,3364,false,false,false,false,true,false,1,2,15,3,3,3,1,581,Dr. Mundo 
true,17,3190,3143,1408,3047,3801,1011,3340,5,0,0,0,0,0,2,3,22,139458,16001,31077,0,10381,31,79,68,11,13426,11300,0,0,0,0,3167,11441,1392,3,0,25967,92865,20626,8558,21719,800,true,false,false,false,false,false,0,0,24,2,1,2,1,1127,Lee Sin 
false,14,3082,3153,3932,3047,1028,0,3340,3,0,0,0,0,0,0,5,4,111831,8376,20366,0,4045,46,63,52,11,9180,8875,0,0,0,0,4543,2730,1102,1,0,56156,44440,11234,5223,14001,1140,false,false,false,false,false,false,0,0,20,2,1,0,1,164,Shyvana 
false,13,1403,3111,3143,3211,0,0,3340,3,0,0,0,0,0,2,6,7,84892,9638,23125,0,3539,34,46,41,5,8296,7850,0,0,0,0,6242,1966,1428,0,0,45399,29570,9922,6477,16334,314,false,false,false,false,false,false,0,0,10,4,1,1,1,223,Shyvana 
true,14,3190,3143,1408,3047,1031,1011,3340,5,0,0,0,0,0,4,2,17,126345,14725,22630,0,6839,12,72,59,13,11671,11425,0,0,0,0,2771,10837,1116,2,0,19647,91915,14782,6255,15851,524,true,false,false,true,false,true,1,1,18,2,1,1,1,983,Lee Sin 
true,17,3190,3143,1408,3047,3742,3155,3340,9,0,0,0,0,0,5,4,18,139639,15799,29149,0,7792,28,72,52,20,14054,13550,0,0,0,0,3535,12191,72,1,0,27374,95398,16867,9443,19311,393,false,false,false,false,false,true,0,2,19,3,1,2,1,1074,Lee Sin 
false,14,3190,3143,1408,3047,1031,0,3340,7,1,0,0,0,0,3,6,10,92108,9276,20642,0,3653,27,61,59,2,10599,10375,0,0,0,0,1255,7837,184,2,0,17842,61988,12278,8083,12474,84,false,false,false,false,false,false,0,0,14,1,2,2,1,766,Lee Sin 
false,15,3190,3143,1408,3111,0,0,3340,7,2,0,0,0,0,3,4,7,126271,9732,25630,0,6424,29,88,82,6,11035,9625,0,0,0,0,1514,7734,484,2,0,23074,84382,18814,5377,18797,1454,false,false,false,false,false,false,0,0,15,1,2,3,1,1303,Lee Sin 
false,18,3190,3748,3009,3742,1401,3053,3363,10,0,0,0,0,0,4,5,11,187212,21597,52065,0,20308,43,107,94,13,16082,15250,0,0,0,0,4678,13969,2950,1,0,38236,126816,22159,17918,32971,1176,false,false,false,false,false,false,0,0,17,3,1,3,1,593,Rek'Sai 
false,14,1401,3748,3105,3082,3009,0,3340,6,0,0,0,0,0,3,8,8,115466,13981,40885,313,10854,26,62,50,12,10889,9850,0,0,0,0,3678,8525,1776,1,0,29155,73911,12399,8270,31055,1559,true,false,false,false,false,false,0,0,14,2,1,1,1,330,Rek'Sai 
false,18,3092,3157,3020,3165,3285,3001,3363,11,0,0,0,0,0,5,6,21,232161,37757,29894,0,10069,227,24,16,8,20014,15875,0,0,0,0,27161,2506,8088,3,0,148759,29328,54073,8835,19140,1918,false,false,false,false,false,true,0,0,16,6,1,3,1,140,Ahri 
false,17,3143,3748,3134,1401,3155,3009,3363,8,1,0,0,0,0,4,7,15,181776,20924,53921,0,15090,57,79,65,14,14250,13550,0,0,0,0,4471,13780,2672,3,0,29455,130511,21809,14281,34131,5509,false,false,false,false,false,false,0,0,18,1,2,2,1,790,Rek'Sai 
false,18,1401,3748,3143,3009,3065,3052,3340,6,0,0,0,0,0,2,8,16,224409,28182,68865,190,22428,72,99,91,8,15257,14200,0,0,0,0,5636,19251,3294,1,0,37567,165293,21549,25377,42159,1328,false,false,false,false,false,false,0,1,13,4,1,2,1,1143,Rek'Sai 
true,13,1401,3748,3082,3009,0,0,3340,5,0,0,0,0,0,2,2,7,103263,8262,23080,218,10143,14,84,82,2,9062,8425,0,0,0,0,2124,5574,564,2,0,23396,68644,11222,6251,16084,744,true,false,false,false,false,false,0,0,11,2,1,2,1,402,Rek'Sai 
true,17,1401,3748,3143,3211,3009,1028,3340,1,0,0,0,0,0,0,1,10,188272,15471,41442,236,24279,51,106,73,33,13770,11700,0,0,0,0,4448,8663,2360,1,0,33455,139456,15361,17570,22610,1262,false,false,false,false,false,false,0,0,15,1,1,0,1,576,Rek'Sai 
false,13,1028,3143,3111,3211,1413,0,3363,3,0,0,0,0,0,3,5,9,110611,10071,33191,0,12032,26,75,64,11,9657,8575,0,0,0,0,4069,5212,790,2,0,25874,69894,14842,8069,24700,422,false,false,false,false,false,false,0,0,9,3,1,1,1,1019,Rek'Sai 
true,16,3930,3111,3110,3065,3057,3044,3363,5,0,0,0,0,0,2,5,15,151433,14301,29041,0,6398,31,95,66,29,13278,11725,0,0,0,0,8156,4353,1792,1,0,93122,44671,13638,13006,14846,1188,false,false,false,false,false,false,0,1,14,4,1,1,1,1169,Udyr 
true,16,3930,3047,3110,3742,3057,1028,3363,6,0,0,0,0,0,5,2,10,172190,13206,26976,0,10010,56,84,65,19,12787,10875,0,0,0,0,7397,4076,1732,1,0,101712,57136,13341,8340,17395,1240,false,false,false,false,false,false,1,0,14,2,1,1,1,1207,Udyr 
true,15,3930,3057,3110,3065,3047,1036,3363,5,0,0,0,0,0,2,3,8,173722,19338,26379,0,7827,29,100,82,18,12102,10900,0,0,0,0,10630,6108,2600,2,0,106458,55099,12164,7203,18863,312,false,false,false,false,false,true,0,1,14,1,1,1,1,1290,Udyr 
false,16,3930,3110,3047,3742,3057,3044,3363,6,1,0,0,0,0,2,9,15,163979,22570,36269,0,5835,39,95,80,15,13184,11800,0,0,0,0,11904,7258,3407,2,0,102707,49494,11776,8483,26696,1090,false,false,false,false,false,true,1,0,15,2,2,1,1,1989,Udyr 
true,12,1403,3111,3110,1031,1029,0,3340,7,2,0,0,0,0,4,1,5,90892,6658,12193,0,3466,32,55,48,7,8696,7725,0,0,0,0,3469,2441,748,1,0,50205,35081,5605,1815,10229,149,false,false,false,false,false,false,0,0,7,0,2,2,1,462,Udyr 
