winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt
true,18,1409,3748,3143,3075,3047,3056,3340,4,1,0,0,0,0,2,6,21,204787,16906,59132,0,24651,68,112,84,28,16482,15425,0,0,0,0,7703,8013,1189,2,0,60608,116171,28007,7356,43789,7985,false,false,false,false,false,false,0,0,42,8,2,1,1,1526 
false,11,1409,2043,3190,1001,0,0,3340,0,0,0,0,0,0,0,3,1,83554,1963,17277,0,8145,20,75,74,1,6079,5725,0,0,0,0,1103,751,108,2,0,20664,51390,11499,3272,13865,140,false,false,false,false,false,false,0,0,10,2,0,0,1,598 
true,11,1409,3047,3143,0,0,0,3340,2,0,0,0,0,0,2,2,8,75933,5169,20522,0,9262,9,61,35,26,7281,6850,0,0,0,0,1301,3394,473,1,0,16183,48490,11260,2209,17891,422,false,false,false,false,false,false,0,0,16,3,1,1,1,624 
false,13,1409,3143,3047,1057,2053,3067,3340,3,0,0,0,0,0,0,7,5,117784,8970,34162,0,10333,64,65,52,13,10292,9620,0,0,0,0,3287,5251,432,1,0,28822,72675,16286,8043,23532,2587,false,false,false,false,false,false,0,0,14,2,1,0,1,932 
false,16,3190,3143,1409,3111,2053,0,3340,4,0,0,0,0,0,0,4,12,140447,10107,46130,0,19075,34,98,85,13,11726,10675,0,0,0,0,2804,6511,792,2,0,37239,85286,17921,14768,30523,838,false,false,false,false,false,false,0,0,23,4,1,0,1,946 
true,16,3190,3143,1409,3111,3075,0,3340,4,0,0,0,0,0,3,4,23,121163,14664,40734,0,15178,17,81,62,19,12975,11775,0,0,0,0,4918,7682,2064,2,0,32984,69917,18261,10877,26705,3152,false,false,false,false,false,true,0,1,22,7,1,1,1,813 
false,14,1409,3143,3047,3105,0,0,3340,4,0,0,0,0,0,4,5,12,105322,7843,34873,0,11022,42,69,59,10,9979,8400,0,0,0,0,2580,5018,244,1,0,28838,63254,13229,10021,23948,904,false,false,false,false,false,false,0,0,14,5,1,1,1,705 
false,12,1409,3111,3082,1011,0,0,3340,5,0,0,0,0,0,2,7,3,77010,7943,25828,0,8171,32,56,53,3,7411,5875,0,0,0,0,2428,4668,846,0,0,18850,49101,9058,9598,15601,628,false,false,false,false,false,false,0,0,3,1,1,1,1,553 
true,14,3190,3143,1409,3111,0,0,3340,6,0,0,0,0,0,5,1,17,108108,13562,30505,0,13523,23,68,45,23,10891,9350,0,0,0,0,3914,8469,1178,1,0,28615,64365,15127,5362,25142,0,false,false,false,false,false,true,0,1,16,2,1,1,1,820 
false,13,3190,3047,1409,3082,0,0,3340,0,0,0,0,0,0,0,6,7,106950,6520,32594,0,12293,16,92,87,5,8138,7450,0,0,0,0,2881,3442,196,1,0,29124,62699,15127,8159,23679,755,false,false,false,false,false,false,0,0,11,4,0,0,1,601 
true,18,1409,3512,3143,3102,3075,3111,3340,6,1,0,0,0,0,3,5,24,169947,17288,57624,0,22440,57,100,66,34,16300,15350,0,0,0,0,5836,9368,2083,1,0,50086,95714,24145,17831,37352,2440,false,false,false,false,false,true,0,1,28,4,2,2,1,1233 
false,16,3190,3102,1409,3082,3111,1011,3340,3,0,0,0,0,0,0,10,15,138019,11158,56395,0,15615,67,71,59,12,12003,11475,0,0,0,0,2867,7318,972,2,0,36130,81457,20430,19634,34961,1800,false,false,false,false,false,false,0,0,18,0,1,0,1,670 
true,15,1409,3143,3047,3075,0,0,3340,6,0,0,0,0,0,3,1,12,127230,9161,30233,0,14318,52,72,43,29,11852,9200,0,0,0,0,2464,5855,842,1,0,30182,79679,17368,6140,22507,1585,false,false,false,false,false,true,0,1,17,4,1,2,1,906 
true,16,1409,3143,3047,3102,1031,1006,3340,3,0,0,0,0,0,2,4,12,127584,9403,47585,0,18760,34,78,49,29,12045,10700,0,0,0,0,2978,5832,592,1,0,31187,79771,16625,15317,31150,1118,false,false,true,false,false,true,0,1,28,8,1,1,1,927 
false,15,3190,3143,1409,3047,0,0,3340,3,0,0,0,0,0,2,4,8,125127,8746,45091,0,18389,26,85,62,23,10711,9350,0,0,0,0,2743,5258,744,1,0,31613,75062,18451,18127,26067,897,false,false,false,false,false,false,0,0,25,3,1,1,1,1145 
true,13,1409,3111,3190,3082,1011,0,3340,4,0,0,0,0,0,2,2,17,87814,7975,22087,0,9589,25,52,34,18,9553,8525,0,0,0,0,2053,5581,340,2,0,17624,60524,9665,4253,17470,364,false,false,false,false,false,true,0,1,16,1,1,1,1,502 
true,15,1409,3047,3143,3102,1031,1029,3340,4,0,0,0,0,0,2,6,12,114026,7004,36895,0,9943,48,66,41,25,12065,10875,0,0,0,0,3725,3222,56,2,0,31763,65170,17091,6268,29492,1134,true,false,false,false,false,false,0,1,25,6,1,1,1,986 
false,13,1409,3143,3211,3111,3801,0,3340,3,0,0,0,0,0,0,6,1,104483,5026,27262,0,9187,21,87,69,18,9607,8650,0,0,0,0,2117,2620,288,1,0,28998,59596,15888,8487,14928,3846,false,false,false,false,false,false,0,1,17,3,1,0,1,895 
true,17,1409,3190,3143,3047,3156,0,3340,6,0,0,0,0,0,3,5,20,158041,13264,40099,0,17194,61,82,44,38,13648,12650,0,0,0,0,3105,8210,1948,1,0,36669,99670,21700,10404,28836,858,false,false,false,false,false,true,0,4,25,3,1,2,1,1219 
false,13,1409,3111,3143,0,0,0,3340,1,0,0,0,0,0,0,7,2,99926,5458,30883,0,10160,29,72,66,6,7871,6900,0,0,0,0,2691,2398,368,1,0,25876,59165,14884,12176,16679,2027,false,false,false,false,false,false,0,0,11,4,1,0,1,626 
false,14,1409,3190,3143,3047,0,0,3340,4,0,0,0,0,0,3,5,14,110012,10761,39962,0,11866,38,64,48,16,11079,9350,0,0,0,0,3100,6836,824,1,0,29597,67230,13184,9913,29657,392,true,false,false,false,false,false,0,0,20,3,1,1,1,918 
true,14,1409,3143,3047,3211,1028,0,3340,8,0,0,0,0,0,3,4,15,91479,10850,32901,0,12004,17,53,31,22,10657,8350,0,0,0,0,2745,6674,1430,1,0,20376,58742,12361,7638,24267,996,true,false,false,false,false,true,0,1,19,2,1,3,1,806 
true,14,1409,3190,3143,3111,0,0,3340,3,1,0,0,0,0,2,7,23,93383,11514,37928,0,12552,22,68,43,25,10482,9475,0,0,0,0,3760,6594,1160,2,0,21850,57219,14313,11150,26689,88,false,false,false,false,false,false,0,0,20,4,2,1,1,741 
false,13,1409,3047,3143,3211,0,0,3340,2,0,0,0,0,0,2,5,9,111334,7877,36156,0,12403,40,78,66,12,9372,7875,0,0,0,0,2809,4692,376,0,0,30791,66423,14119,15912,19144,1100,false,false,false,false,false,false,0,0,22,8,1,1,1,914 
true,16,1409,3143,3190,3111,3075,3052,3340,10,0,0,0,0,0,4,6,21,121223,18906,47050,0,17938,48,68,51,17,14186,12825,0,0,0,0,6791,10779,1336,0,0,37364,68067,15792,18733,25796,2520,false,false,false,true,false,false,0,0,18,2,1,2,1,953 
false,15,3190,3143,1409,3047,0,0,3340,4,0,0,0,0,0,3,6,6,130176,10555,39875,0,12788,43,80,64,16,10711,9400,0,0,0,0,3317,5916,1322,1,0,35867,77764,16544,12723,26416,736,false,false,false,false,false,false,0,0,20,3,1,1,1,754 
true,14,1409,3102,3082,1001,1011,0,3340,6,0,0,0,0,0,3,4,12,122379,13144,37033,0,17111,19,92,63,29,11163,8100,0,0,0,0,3708,7463,1972,1,0,32274,69552,20552,10836,25514,682,false,false,false,false,false,false,0,1,21,4,1,2,1,1066 
false,13,1409,3111,3143,3102,0,0,3340,4,0,0,0,0,0,2,6,11,102913,12410,45550,0,13581,15,72,48,24,10363,9750,0,0,0,0,4228,7232,949,1,0,25030,62259,15623,13344,30778,1428,false,false,false,false,false,false,0,0,20,1,1,1,1,1162 
false,12,1409,3047,3082,1011,0,0,3340,1,0,0,0,0,0,0,6,2,92463,8597,29482,0,9711,25,69,53,16,7063,5875,0,0,0,0,2510,4827,1260,0,0,21431,57644,13386,10652,18209,620,false,false,false,false,false,false,0,0,10,7,1,0,1,752 
true,16,3190,3748,3143,3111,1409,0,3340,6,1,0,0,0,0,4,2,16,151614,14561,44850,0,21457,44,88,47,41,14098,12850,0,0,0,0,4307,9198,1054,1,0,35810,96571,19232,10648,34061,140,false,false,false,false,false,true,0,1,27,2,2,2,1,1081 
false,8,3711,1001,1028,0,0,0,3340,0,0,0,0,0,0,0,2,0,40071,1354,10592,0,5254,4,44,43,1,4258,1925,0,0,0,0,153,948,252,1,0,4422,31069,4580,1224,8617,750,false,false,false,false,false,false,0,0,7,1,0,0,1,283 
true,11,1413,3156,1001,0,0,0,3340,1,0,0,0,0,0,0,1,4,83163,1751,14641,0,7078,21,65,29,36,7513,6325,0,0,0,0,363,1167,220,0,0,17219,56414,9529,1196,13444,0,false,false,false,false,true,false,2,0,6,2,1,0,1,759 
true,14,1409,3111,3075,3742,0,0,3340,3,0,0,0,0,0,2,1,9,117663,8168,22342,0,11859,33,86,56,30,10267,9200,0,0,0,0,3186,3912,1069,1,0,32288,68301,17072,2270,19203,868,false,false,false,false,false,true,0,0,19,2,1,1,1,879 
false,12,1409,3748,3009,0,0,0,3340,2,0,0,0,0,0,2,3,4,91026,7656,26356,0,9653,27,70,65,5,7395,7175,0,0,0,0,2143,5035,477,0,0,20673,58020,12332,6815,19540,0,false,false,false,false,false,false,0,1,12,2,1,1,1,678 
false,11,1400,1001,3133,3044,0,0,3340,1,0,0,0,0,0,0,7,4,80817,5503,20560,0,6862,21,56,54,2,6779,5475,0,0,0,0,952,3915,636,0,0,8833,63507,8476,7723,12505,331,false,false,false,false,false,false,0,0,8,1,1,0,1,492 
false,17,3190,3077,3143,3111,1409,3052,3340,3,0,0,0,0,0,0,4,14,168674,12664,47006,0,18778,90,94,85,9,13010,11675,0,0,0,0,3976,8082,605,0,0,40256,111569,16848,16562,29093,1350,false,false,false,false,false,false,0,0,27,6,1,0,1,1260 
true,12,1409,3077,3052,3111,1028,0,3340,3,0,0,0,0,0,3,0,7,104412,7708,19557,0,12071,17,84,43,41,8534,6750,0,0,0,0,2255,4439,1013,1,0,20390,69673,14348,1611,17425,520,false,false,false,false,false,false,0,1,12,1,1,1,1,973 
true,18,1409,3748,3512,3111,3065,3742,3340,6,0,0,0,0,0,0,6,14,248701,18150,64754,0,25982,122,117,106,11,17053,15850,0,0,0,0,3115,13706,1328,1,0,46454,174666,27579,26813,36308,1632,false,false,false,false,false,true,0,0,23,10,1,0,1,1013 
false,18,1409,3748,3143,3065,3009,3075,3340,9,0,0,0,0,0,5,4,25,211112,28278,81770,0,34584,109,88,80,8,17087,15300,0,0,0,0,8032,19202,1043,1,0,46145,144008,20959,22942,57055,1772,false,false,false,false,false,false,0,0,18,4,1,2,1,867 
true,14,1401,3748,3143,3009,0,0,3340,8,1,0,0,0,0,4,1,12,132857,11805,25169,0,12541,42,81,57,24,11471,10075,0,0,0,0,2819,7705,1280,0,0,23111,97835,11911,6922,17734,511,false,false,false,false,false,true,1,3,9,2,2,2,1,957 
false,17,3190,3748,3143,3009,1401,0,3340,2,0,0,0,0,0,2,8,16,180862,16418,51173,0,14037,84,104,99,5,13312,12700,0,0,0,0,4488,9637,2292,1,0,38413,125479,16969,18580,32277,315,false,false,false,false,false,false,0,0,15,8,1,1,1,1268 
false,17,1401,3748,3143,3009,3105,1028,3340,3,0,0,0,0,0,2,6,16,188449,19745,51056,0,18716,53,109,105,4,13197,13075,0,0,0,0,4345,12827,2573,0,0,38115,133110,17223,15610,33044,2401,false,false,false,false,false,false,0,1,16,4,1,1,1,1119 
false,14,3047,3742,1409,3105,3067,0,3341,2,0,0,0,0,0,0,7,6,103351,6404,36166,0,11038,28,84,78,6,9949,9200,0,0,0,0,1966,4065,372,1,0,27561,62529,13260,10595,25017,554,false,false,false,false,false,false,0,0,23,5,1,0,1,550 
false,18,1400,3748,1305,3053,3075,3211,3340,13,0,0,0,0,0,7,7,12,170375,27309,47635,0,16172,69,72,65,7,16072,13850,0,0,0,0,4014,20747,2548,1,0,13162,144574,12638,16323,29650,1661,false,false,false,false,true,false,1,1,15,6,1,3,1,461 
true,16,1401,3748,3742,3009,3105,1028,3340,7,0,0,0,0,0,6,1,9,166370,14744,28807,0,14562,64,82,61,21,13695,12100,0,0,0,0,4531,7767,2445,1,0,36110,113766,16493,7145,21452,210,false,false,false,false,false,false,0,1,15,5,1,1,1,583 
true,14,1401,3748,2043,3053,3009,0,3340,7,0,0,0,0,0,3,2,12,115742,8565,28131,0,11398,31,71,63,8,11355,10075,0,0,0,0,2206,4829,1529,2,0,23774,78762,13205,8015,19018,1097,false,false,false,false,true,false,1,2,11,3,1,2,1,640 
true,15,1401,3748,3111,3742,0,0,3340,7,1,0,0,0,0,7,1,10,130563,11781,26292,0,14406,52,65,51,14,11621,10400,0,0,0,0,3334,6662,1784,1,0,25816,95391,9355,9547,16637,108,false,false,true,false,false,true,0,2,12,1,2,1,1,682 
false,11,1401,3077,3052,1028,0,0,3340,2,0,0,0,0,0,0,3,4,72017,7288,22116,0,7534,12,56,49,7,6359,5575,0,0,0,0,2230,4114,944,0,0,16985,48812,6218,5664,16451,0,false,false,false,false,false,false,0,0,6,0,1,0,1,570 
false,11,1401,3053,0,0,0,0,3340,1,0,0,0,0,0,0,3,3,74056,5473,19620,0,6737,22,52,47,5,6486,5600,0,0,0,0,1379,3262,832,1,0,17011,49140,7903,3258,15502,860,false,false,false,false,false,false,0,0,9,0,1,0,1,335 
false,14,1401,3748,3111,3105,1031,1011,3340,6,0,0,0,0,0,2,10,8,122726,13704,48157,0,11634,25,81,78,3,11163,10725,0,0,0,0,2739,9337,1627,0,0,25173,86297,11255,19881,26996,1280,false,false,false,false,false,false,0,0,7,0,1,2,1,427 
true,15,1401,3748,3009,1031,1011,0,3340,3,0,0,0,0,0,0,2,14,147573,13630,34612,0,15771,37,91,79,12,11280,9125,0,0,0,0,2859,8766,2004,2,0,33421,99721,14431,10702,23677,232,false,false,false,false,false,false,0,0,16,7,1,0,1,788 
true,15,1401,3748,3009,3742,0,0,3340,3,1,0,0,0,0,2,6,19,140875,17623,45019,0,13345,42,75,64,11,12337,10075,0,0,0,0,3335,11425,2863,0,0,29212,97049,14614,13578,29948,1492,false,false,false,false,false,true,0,1,12,3,2,1,1,679 
true,11,1401,3748,1001,0,0,0,3340,7,0,0,0,0,0,3,2,8,74635,7132,19429,0,6461,13,50,43,7,8771,6650,0,0,0,0,1697,4410,1024,1,0,15767,49756,9112,2308,17120,0,true,false,false,true,false,true,0,1,9,1,1,3,1,412 
false,13,1401,3748,0,0,0,0,3340,1,0,0,0,0,0,0,4,5,116835,9215,32517,0,12048,72,67,57,10,8286,6350,0,0,0,0,2733,4797,1684,1,0,26046,79517,11271,8027,24313,176,false,false,false,false,false,false,0,0,12,2,1,0,1,638 
true,13,1401,3748,1001,3105,0,0,3340,2,0,0,0,0,0,0,8,15,89022,9119,37070,0,9950,25,54,47,7,9412,8200,0,0,0,0,2216,5674,1228,1,0,18449,61555,9017,15985,20387,698,false,false,false,false,false,true,0,0,10,4,1,0,1,400 
true,15,1401,3748,3190,3009,1031,0,3340,3,0,0,0,0,0,3,3,17,143625,17043,41075,0,14823,42,68,52,16,11790,10600,0,0,0,0,3579,11496,1968,1,0,27738,101038,14847,11957,28609,508,false,false,false,true,false,true,0,3,13,3,1,1,1,665 
false,16,1400,3748,3009,3065,1031,1028,3340,8,0,0,0,0,0,3,4,6,171684,19280,49434,0,20160,21,101,81,20,12921,11400,0,0,0,0,4185,13236,1858,1,0,14512,139097,18074,14569,29812,5051,false,false,false,false,false,false,0,0,15,2,1,3,1,794 
false,5,3706,3133,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,18567,146,3537,0,1523,1,20,16,4,3918,2250,0,0,0,0,146,0,0,0,0,1368,14593,2604,0,3537,0,false,false,false,false,false,false,0,0,2,1,0,0,1,161 
false,15,1412,3143,3071,3111,3155,0,3340,7,1,0,0,0,0,2,9,2,149623,13898,40500,0,15458,34,103,95,8,12123,11175,0,0,0,0,1545,10821,1531,0,0,14383,117005,18234,9268,29027,2204,false,false,false,false,false,false,0,1,11,3,2,2,1,844 
true,17,1412,3143,3009,3071,3052,1036,3340,11,1,0,0,0,0,6,4,13,161673,24063,48979,0,23947,39,80,70,10,15132,11350,0,0,0,0,3751,18770,1541,1,0,14491,130888,16294,13705,32942,2331,true,false,false,false,true,false,1,2,15,4,2,2,1,742 
true,18,1412,3143,3071,3156,3009,3053,3340,5,0,0,0,0,0,4,8,16,266146,25897,67807,0,26992,99,113,87,26,18535,16200,0,0,0,0,3491,19080,3326,1,0,18436,222026,25683,23475,42936,1395,false,false,false,false,false,false,1,1,18,6,1,1,1,908 
true,15,1400,3111,3071,3156,3211,3067,3340,7,1,0,0,0,0,3,7,11,152264,15686,36663,0,12748,39,91,84,7,13347,12300,0,0,0,0,2141,11631,1913,1,0,11977,121894,18392,14234,21735,694,false,false,false,true,false,false,0,0,15,3,2,2,1,669 
true,14,1412,1001,3071,0,0,0,3340,0,0,0,0,0,0,0,3,9,120260,7667,24985,0,12724,26,69,47,22,9111,6350,0,0,0,0,1190,5691,786,1,0,9893,99909,10457,5373,19388,224,false,false,false,false,false,true,0,1,10,0,0,0,1,403 
true,12,1413,3009,3742,1036,1028,0,3340,5,0,0,0,0,0,3,2,5,93532,9055,24591,0,9159,31,63,42,21,8781,7572,0,0,0,0,2107,5582,1366,1,0,22672,61162,9697,4857,19598,136,false,false,false,false,false,false,0,1,8,1,1,2,1,543 
true,17,1412,3009,3071,3068,3156,3052,3340,13,0,0,0,0,0,9,1,15,226144,26643,35305,0,18987,84,101,83,18,16054,14175,0,0,0,0,3594,21208,1840,0,0,38818,165067,22259,7647,26939,717,false,false,false,false,true,false,1,4,13,7,1,2,1,707 
true,18,1412,3009,3068,3071,3053,3742,3364,13,0,0,0,0,0,6,4,22,352980,43629,71722,0,33643,150,116,90,26,21618,16775,0,0,0,0,7066,26960,9602,0,0,70787,238043,44150,27431,42484,1806,false,false,false,true,false,true,0,0,15,7,1,2,1,1065 
false,18,1412,3009,3068,3071,3156,3052,3340,8,0,0,0,0,0,3,8,14,159159,23901,55746,0,17572,58,88,83,5,15412,14125,0,0,0,0,6901,15502,1497,0,0,36670,107326,15161,32185,22934,626,false,false,false,false,false,false,0,0,13,4,1,2,1,536 
true,14,1412,1001,3068,3071,0,0,3340,4,0,0,0,0,0,3,1,7,128151,8252,20567,0,10601,31,85,76,9,10305,9075,0,0,0,0,1373,6356,522,0,0,20242,94150,13758,3805,16707,54,false,false,false,false,true,false,1,2,8,2,1,1,1,422 
false,15,1412,0,3068,3071,3053,3009,3364,8,1,0,0,0,0,6,3,5,165308,20209,36347,0,15473,43,102,99,3,13578,12525,0,0,0,0,5618,13357,1232,2,0,34023,116325,14959,15639,19483,1223,false,false,true,false,false,false,0,2,10,1,2,2,1,596 
false,18,1412,3009,3068,3071,3742,3156,3340,10,2,0,0,0,0,7,6,14,246596,32168,72970,0,32725,76,110,98,12,19307,16325,0,0,0,0,7523,20035,4608,0,0,56370,170696,19530,27277,43529,2164,false,false,false,false,false,false,0,1,14,4,2,2,1,729 
true,18,1412,3068,3009,3071,3156,3065,3340,13,0,0,0,0,0,2,15,26,320040,41336,103799,0,35010,108,125,110,15,23598,16350,0,0,0,0,5980,30010,5344,1,0,67167,220152,32720,48246,54035,1518,false,false,false,false,false,false,0,2,20,6,1,3,1,893 
false,14,1412,3156,3071,1001,0,0,3340,3,0,0,0,0,0,0,7,3,131467,11363,37626,0,12603,47,81,79,2,10226,9550,0,0,0,0,2330,7635,1397,1,0,11088,103608,16770,15371,21913,341,false,false,false,false,false,false,0,0,9,1,1,0,1,738 
false,10,3155,1412,1001,3134,0,0,3340,2,0,0,0,0,0,2,2,1,71809,5594,17967,0,6525,16,59,54,5,6146,5600,0,0,0,0,1247,3867,480,1,0,7955,54809,9045,6764,11089,114,true,false,false,false,false,false,0,0,6,1,1,1,1,339 
true,12,1413,3748,1001,1031,1011,0,3340,4,0,0,0,0,0,2,3,11,83244,8815,21256,0,7278,19,60,52,8,8720,8450,0,0,0,0,2899,4696,1219,1,0,18547,54513,10184,5954,15216,86,true,false,false,false,false,false,0,0,7,2,1,1,1,483 
true,17,1413,3748,3190,3742,3009,0,3340,11,1,0,0,0,0,6,4,12,185692,18013,50619,0,16484,58,95,75,20,15159,13700,0,0,0,0,4817,11005,2191,1,0,42001,118691,24998,14074,36000,544,false,false,false,false,false,false,0,1,12,3,2,2,1,884 
false,15,1412,3009,3068,3071,1031,1029,3340,5,0,0,0,0,0,2,6,14,133160,16948,39846,0,14273,44,92,89,3,11236,10825,0,0,0,0,4184,10044,2719,0,0,27823,90725,14610,5968,33323,554,false,false,false,false,false,false,0,0,10,4,1,1,1,440 
false,12,1412,1001,3156,0,0,0,3340,1,0,0,0,0,0,0,5,5,83311,6159,20834,0,7133,24,65,65,0,7406,6450,0,0,0,0,1609,4068,482,1,0,7285,65456,10569,4196,16335,302,false,false,false,false,false,false,0,0,8,3,1,0,1,389 
false,15,1412,3068,1001,3155,3134,0,3340,2,0,0,0,0,0,0,7,4,115748,9987,27540,0,8359,36,83,80,3,9092,8450,0,0,0,0,2538,5993,1455,1,0,20189,80348,15210,5649,21646,244,false,false,false,false,false,false,0,0,9,1,1,0,1,600 
true,14,1412,1001,3156,3068,0,0,3340,4,0,0,0,0,0,2,2,13,128546,10490,23632,0,9370,26,89,57,32,10783,9300,0,0,0,0,1363,7665,1462,1,0,17303,96570,14672,4907,17082,1642,false,false,false,false,false,false,0,3,7,0,1,2,1,719 
false,18,1412,3068,3009,3071,3075,3052,3340,4,0,0,0,0,0,0,5,16,222409,21749,53994,93,20305,103,84,76,8,14694,13425,0,0,0,0,7112,13861,775,2,0,55520,150657,16232,8513,44684,796,false,false,false,false,false,false,0,0,21,6,1,0,1,678 
false,17,3190,3143,3156,3071,3009,1412,3340,12,3,0,0,0,0,5,7,11,192709,24888,45915,0,15593,97,84,73,11,16071,15500,0,0,0,0,3248,16831,4808,1,0,15722,155052,21933,18434,26278,1203,false,false,false,false,false,true,0,0,12,2,2,3,1,884 
true,18,1412,3111,3156,3068,3071,1011,3340,6,0,0,0,0,0,2,8,25,212491,18842,46421,0,20216,69,108,102,6,15890,14125,0,0,0,0,5231,12504,1106,0,0,39892,155090,17508,12333,33565,522,false,false,false,false,false,false,0,2,11,1,1,2,1,588 
true,13,1413,3009,3742,3082,1028,0,3340,8,2,0,0,0,0,5,1,13,90064,11907,22798,0,8225,22,56,44,12,10507,8100,0,0,0,0,3312,6721,1873,1,0,23211,55211,11642,3397,18950,450,false,false,false,false,false,false,0,1,9,1,2,2,1,547 
false,14,1413,3190,3742,3009,0,0,3340,1,0,0,0,0,0,0,3,9,135360,10386,33545,0,14184,63,84,79,5,10412,9150,0,0,0,0,5620,3691,1074,1,0,42137,77148,16074,12066,20176,1303,false,false,false,false,false,false,0,1,15,4,1,0,1,595 
true,17,1413,3748,3190,3009,3742,0,3340,16,3,1,1,0,0,8,4,12,142956,24062,45153,0,16664,43,71,58,13,15459,12650,0,0,0,0,6328,15273,2460,1,0,37958,88393,16604,10869,33391,892,true,false,false,false,false,false,1,0,9,1,4,3,1,613 
true,16,1413,3748,3190,3009,1031,1011,3340,8,0,0,0,0,0,3,8,12,168605,19058,57824,0,19811,45,98,84,14,13878,11600,0,0,0,0,4751,11474,2832,1,0,42729,105052,20824,19353,38320,150,false,false,false,false,false,true,0,0,14,0,1,1,1,560 
true,16,1413,3190,3742,3009,3053,0,3340,5,0,0,0,0,0,2,2,19,149455,19381,42255,0,20421,64,77,63,14,12897,11900,0,0,0,0,5552,10337,3491,1,0,41054,92237,16163,12299,28767,1188,false,false,true,false,false,true,0,3,12,5,1,2,1,669 
false,10,1413,1001,1031,3751,0,0,3340,1,0,0,0,0,0,0,2,0,66355,3443,18260,0,7145,8,58,53,5,5506,5100,0,0,0,0,1300,1765,378,1,0,18109,40207,8038,1295,16525,440,false,false,false,false,false,false,0,0,8,4,1,0,1,339 
true,15,1413,3748,3190,3009,1031,1011,3340,6,0,0,0,0,0,3,2,10,156739,17161,35413,0,15936,49,92,74,18,12346,11625,0,0,0,0,4636,9735,2790,2,0,40212,96465,20061,11895,23331,186,false,false,false,false,false,true,0,2,13,1,1,2,1,679 
false,17,1413,3748,3190,1001,3742,0,3340,2,0,0,0,0,0,2,4,10,199603,12226,44195,0,18216,93,99,88,11,12789,12050,0,0,0,0,3650,6576,1999,1,0,52954,125621,21027,9574,32130,2490,false,false,false,false,false,false,0,0,14,2,1,1,1,772 
false,18,1413,3748,3742,3009,3075,3026,3340,6,0,0,0,0,0,3,7,14,214798,21847,57814,106,26212,77,115,111,4,16179,14950,0,0,0,0,5852,13801,2194,1,0,64524,128757,21514,15076,36511,6226,false,false,false,false,false,false,0,0,17,7,1,1,1,562 
true,14,1413,3190,3742,3009,0,0,3340,6,1,0,0,0,0,4,3,9,113992,8815,33400,0,11659,37,67,49,18,10086,9150,0,0,0,0,2932,4740,1142,1,0,31097,69640,13254,7525,25012,862,false,false,false,false,false,false,0,0,11,2,2,1,1,591 
false,17,1409,3190,3742,3071,3111,3052,3340,11,1,1,0,0,0,6,7,7,188331,17888,57561,0,22563,65,110,98,12,14654,13700,0,0,0,0,6808,10504,576,1,0,52568,110517,25245,17195,38706,1660,false,false,false,false,false,false,0,0,32,7,3,2,1,840 
false,18,1409,3748,3065,3009,3742,3052,3364,4,0,0,0,0,0,2,8,15,228465,22615,69791,0,20845,85,118,82,36,15905,14075,0,0,0,0,6430,14073,2111,0,0,56257,143084,29122,27409,39947,2434,false,false,false,false,false,false,0,0,35,6,1,1,1,1121 
false,18,1409,3748,3742,3047,3065,3052,3340,1,0,0,0,0,0,0,8,17,255427,16942,66780,0,24378,105,125,107,18,15608,14400,0,0,0,0,4798,11199,945,1,0,60376,170821,24230,17736,43289,5753,false,false,false,false,false,false,0,0,36,7,1,0,1,796 
false,14,1409,3748,3190,0,1001,0,3340,4,0,0,0,0,0,2,6,6,114544,12105,43649,0,15721,34,77,65,12,9923,9150,0,0,0,0,4531,6507,1066,1,0,30868,67345,16330,15392,27169,1087,false,false,false,false,false,false,0,0,12,3,1,1,1,550 
true,16,1401,3748,3111,3742,1033,1028,3340,6,0,0,0,0,0,2,3,8,168126,16607,40072,0,18206,54,102,84,18,12980,11200,0,0,0,0,4236,11366,1004,1,0,36607,112905,18613,6424,32630,1017,false,false,false,false,false,false,0,0,11,4,1,2,1,588 
false,12,1401,3077,1001,3052,0,0,3340,2,0,0,0,0,0,2,5,1,65903,2516,20322,0,4101,60,25,25,0,6651,5550,0,0,0,0,1200,1015,300,1,0,15457,43758,6687,6118,13956,248,false,false,false,false,false,false,0,0,5,2,1,1,1,149 
